,runtime,Mean,Std,Nent,ChanName,Chan,ChipSN,io_group,io_channel
5,1692728863,15.96,0.91,1219,ch05,5,3H0010,1,5
6,1692728863,22.96,0.92,1206,ch06,6,3H0010,1,5
7,1692728863,17.54,0.9,1215,ch07,7,3H0010,1,5
8,1692728863,18.46,0.89,1222,ch08,8,3H0010,1,5
9,1692728863,16.47,0.86,1216,ch09,9,3H0010,1,5
10,1692728863,18.63,0.87,1209,ch10,10,3H0010,1,5
11,1692728863,18.36,0.84,1219,ch11,11,3H0010,1,5
12,1692728863,17.86,0.83,1202,ch12,12,3H0010,1,5
13,1692728863,18.21,0.83,1563,ch13,13,3H0010,1,5
14,1692728863,16.65,0.83,1268,ch14,14,3H0010,1,5
15,1692728863,19.77,0.82,1220,ch15,15,3H0010,1,5
16,1692728863,15.59,0.91,1221,ch16,16,3H0010,1,5
17,1692728863,21.84,0.83,1217,ch17,17,3H0010,1,5
18,1692728863,14.63,0.98,1216,ch18,18,3H0010,1,5
19,1692728863,18.53,0.85,1205,ch19,19,3H0010,1,5
20,1692728863,17.77,0.84,1212,ch20,20,3H0010,1,5
21,1692728863,20.62,0.9,1217,ch21,21,3H0010,1,5
22,1692728863,17.92,0.85,1220,ch22,22,3H0010,1,5
23,1692728863,20.32,0.89,1219,ch23,23,3H0010,1,5
24,1692728863,18.42,0.95,1214,ch24,24,3H0010,1,5
25,1692728863,18.62,0.86,1216,ch25,25,3H0010,1,5
26,1692728863,20.9,0.86,1618,ch26,26,3H0010,1,5
27,1692728863,17.88,0.85,1282,ch27,27,3H0010,1,5
28,1692728863,18.99,0.9,1222,ch28,28,3H0010,1,5
29,1692728863,13.29,0.88,1210,ch29,29,3H0010,1,5
30,1692728863,14.43,0.93,1216,ch30,30,3H0010,1,5
31,1692728863,17.84,0.85,1213,ch31,31,3H0010,1,5
32,1692728863,19.76,0.83,1220,ch32,32,3H0010,1,5
33,1692728863,16.47,0.88,1219,ch33,33,3H0010,1,5
34,1692728863,19.39,0.87,1218,ch34,34,3H0010,1,5
35,1692728863,17.92,0.87,1222,ch35,35,3H0010,1,5
36,1692728863,16.47,0.86,1211,ch36,36,3H0010,1,5
37,1692728863,20.51,0.89,1211,ch37,37,3H0010,1,5
38,1692728863,17.41,0.9,1209,ch38,38,3H0010,1,5
39,1692728863,14.3,0.96,1695,ch39,39,3H0010,1,5
40,1692728863,16.9,1.37,1277,ch40,40,3H0010,1,5
41,1692728863,12.87,0.9,1218,ch41,41,3H0010,1,5
42,1692728863,14.57,0.91,1215,ch42,42,3H0010,1,5
43,1692728863,18.56,0.85,1234,ch43,43,3H0010,1,5
44,1692728863,16.97,0.86,1213,ch44,44,3H0010,1,5
45,1692728863,18.32,0.84,1217,ch45,45,3H0010,1,5
46,1692728863,19.45,0.84,1226,ch46,46,3H0010,1,5
47,1692728863,19.94,0.87,1212,ch47,47,3H0010,1,5
48,1692728863,16.56,0.87,1209,ch48,48,3H0010,1,5
49,1692728863,17.31,0.85,1215,ch49,49,3H0010,1,5
50,1692728863,15.04,0.93,1217,ch50,50,3H0010,1,5
51,1692728863,12.43,1.46,1203,ch51,51,3H0010,1,5
52,1692728863,16.61,0.82,1223,ch52,52,3H0010,1,5
53,1692728863,17.27,0.85,1773,ch53,53,3H0010,1,5
54,1692728863,16.87,0.85,1292,ch54,54,3H0010,1,5
55,1692728863,15.22,0.99,1213,ch55,55,3H0010,1,5
56,1692728863,17.36,2.55,1232,ch56,56,3H0010,1,5
57,1692728863,16.71,1.03,1205,ch57,57,3H0010,1,5
58,1692728863,16.43,0.89,1206,ch58,58,3H0010,1,5
59,1692728863,16.81,0.88,1195,ch59,59,3H0010,1,5
60,1692728863,18.7,0.84,1219,ch60,60,3H0010,1,5
61,1692728863,16.64,0.86,1201,ch61,61,3H0010,1,5
62,1692728863,12.37,0.85,1205,ch62,62,3H0010,1,5
63,1692728863,16.24,0.9,1128,ch63,63,3H0010,1,5
0,1692728901,20.68,0.91,1208,ch00,0,3H0011,1,5
1,1692728901,21.8,0.86,1221,ch01,1,3H0011,1,5
2,1692728901,19.53,0.87,1221,ch02,2,3H0011,1,5
3,1692728901,21.02,0.85,1203,ch03,3,3H0011,1,5
4,1692728901,19.14,0.85,1206,ch04,4,3H0011,1,5
5,1692728901,14.22,0.93,1219,ch05,5,3H0011,1,5
6,1692728901,22.94,0.96,1218,ch06,6,3H0011,1,5
7,1692728901,21.18,0.89,1223,ch07,7,3H0011,1,5
8,1692728901,15.34,0.92,1214,ch08,8,3H0011,1,5
9,1692728901,19.74,0.88,1226,ch09,9,3H0011,1,5
10,1692728901,19.13,0.85,1215,ch10,10,3H0011,1,5
11,1692728901,16.23,0.86,1209,ch11,11,3H0011,1,5
12,1692728901,18.69,0.87,1206,ch12,12,3H0011,1,5
13,1692728901,18.56,0.84,1216,ch13,13,3H0011,1,5
14,1692728901,18.6,0.86,1217,ch14,14,3H0011,1,5
15,1692728901,17.37,0.81,1214,ch15,15,3H0011,1,5
16,1692728901,17.5,0.85,1199,ch16,16,3H0011,1,5
17,1692728901,22.2,0.87,1208,ch17,17,3H0011,1,5
18,1692728901,18.28,0.8,1212,ch18,18,3H0011,1,5
19,1692728901,20.2,0.84,1219,ch19,19,3H0011,1,5
20,1692728901,16.61,0.85,1203,ch20,20,3H0011,1,5
21,1692728901,16.96,0.85,1216,ch21,21,3H0011,1,5
22,1692728901,18.71,0.8,1218,ch22,22,3H0011,1,5
23,1692728901,16.35,0.92,1215,ch23,23,3H0011,1,5
24,1692728901,19.63,0.92,1630,ch24,24,3H0011,1,5
25,1692728901,22.36,0.93,1265,ch25,25,3H0011,1,5
26,1692728901,20.11,0.89,1230,ch26,26,3H0011,1,5
27,1692728901,20.78,0.92,1213,ch27,27,3H0011,1,5
28,1692728901,22.21,0.91,1211,ch28,28,3H0011,1,5
29,1692728901,17.09,0.92,1206,ch29,29,3H0011,1,5
30,1692728901,21.46,0.86,1205,ch30,30,3H0011,1,5
31,1692728901,18.67,0.84,1211,ch31,31,3H0011,1,5
32,1692728901,20.37,0.85,1212,ch32,32,3H0011,1,5
33,1692728901,18.86,0.86,1217,ch33,33,3H0011,1,5
34,1692728901,21.91,0.94,1213,ch34,34,3H0011,1,5
35,1692728901,24.27,6.54,1206,ch35,35,3H0011,1,5
36,1692728901,17.76,0.9,1204,ch36,36,3H0011,1,5
37,1692728901,22.27,0.89,1678,ch37,37,3H0011,1,5
38,1692728901,14.29,0.87,1284,ch38,38,3H0011,1,5
39,1692728901,17.46,0.92,1232,ch39,39,3H0011,1,5
40,1692728901,14.52,1.35,1217,ch40,40,3H0011,1,5
41,1692728901,14.62,0.93,1211,ch41,41,3H0011,1,5
42,1692728901,15.9,0.88,1217,ch42,42,3H0011,1,5
43,1692728901,19.6,0.86,1217,ch43,43,3H0011,1,5
44,1692728901,16.52,0.86,1225,ch44,44,3H0011,1,5
45,1692728901,22.51,0.86,1219,ch45,45,3H0011,1,5
46,1692728901,16.45,0.85,1213,ch46,46,3H0011,1,5
47,1692728901,17.47,0.82,1220,ch47,47,3H0011,1,5
48,1692728901,16.55,0.85,1158,ch48,48,3H0011,1,5
49,1692728901,20.65,0.84,1210,ch49,49,3H0011,1,5
50,1692728901,15.84,0.98,1767,ch50,50,3H0011,1,5
51,1692728901,21.09,2.54,1288,ch51,51,3H0011,1,5
52,1692728901,16.16,0.89,1221,ch52,52,3H0011,1,5
53,1692728901,18.64,0.84,1222,ch53,53,3H0011,1,5
54,1692728901,17.8,0.89,1221,ch54,54,3H0011,1,5
55,1692728901,16.16,0.89,1228,ch55,55,3H0011,1,5
56,1692728901,14.96,2.63,1223,ch56,56,3H0011,1,5
57,1692728901,17.99,1.02,1206,ch57,57,3H0011,1,5
58,1692728901,19.47,0.85,1217,ch58,58,3H0011,1,5
59,1692728901,18.78,0.83,1219,ch59,59,3H0011,1,5
60,1692728901,20.05,0.83,1225,ch60,60,3H0011,1,5
61,1692728901,22.25,0.86,1218,ch61,61,3H0011,1,5
62,1692728901,20.32,0.85,1210,ch62,62,3H0011,1,5
63,1692728901,20.34,0.81,1117,ch63,63,3H0011,1,5
0,1692728934,20.62,0.92,1189,ch00,0,3H0011,1,5
1,1692728934,21.83,0.83,1208,ch01,1,3H0011,1,5
2,1692728934,19.52,0.85,1182,ch02,2,3H0011,1,5
3,1692728934,21.03,0.84,1216,ch03,3,3H0011,1,5
4,1692728934,19.16,0.84,1224,ch04,4,3H0011,1,5
5,1692728934,14.22,0.95,1202,ch05,5,3H0011,1,5
6,1692728934,22.91,0.96,1214,ch06,6,3H0011,1,5
7,1692728934,21.25,0.91,1210,ch07,7,3H0011,1,5
8,1692728934,15.31,0.97,1212,ch08,8,3H0011,1,5
9,1692728934,19.69,0.85,1204,ch09,9,3H0011,1,5
10,1692728934,19.13,0.86,1213,ch10,10,3H0011,1,5
11,1692728934,16.2,0.9,1232,ch11,11,3H0011,1,5
12,1692728934,18.68,0.84,1208,ch12,12,3H0011,1,5
13,1692728934,18.57,0.86,1211,ch13,13,3H0011,1,5
14,1692728934,18.6,0.81,1210,ch14,14,3H0011,1,5
15,1692728934,17.29,0.84,1212,ch15,15,3H0011,1,5
16,1692728934,17.52,0.82,1154,ch16,16,3H0011,1,5
17,1692728934,22.12,0.86,1216,ch17,17,3H0011,1,5
18,1692728934,18.31,0.82,1202,ch18,18,3H0011,1,5
19,1692728934,20.17,0.85,1209,ch19,19,3H0011,1,5
20,1692728934,16.57,0.88,1612,ch20,20,3H0011,1,5
21,1692728934,16.97,0.86,1255,ch21,21,3H0011,1,5
22,1692728934,18.65,0.85,1213,ch22,22,3H0011,1,5
23,1692728934,16.41,0.9,1214,ch23,23,3H0011,1,5
24,1692728934,19.64,0.87,1228,ch24,24,3H0011,1,5
25,1692728934,22.31,0.89,1213,ch25,25,3H0011,1,5
26,1692728934,20.11,0.87,1210,ch26,26,3H0011,1,5
27,1692728934,20.73,0.95,1218,ch27,27,3H0011,1,5
28,1692728934,22.14,0.89,1228,ch28,28,3H0011,1,5
29,1692728934,17.01,0.91,1221,ch29,29,3H0011,1,5
30,1692728934,21.45,0.83,1205,ch30,30,3H0011,1,5
31,1692728934,18.63,0.88,1207,ch31,31,3H0011,1,5
32,1692728934,20.33,0.89,1206,ch32,32,3H0011,1,5
33,1692728934,18.83,0.85,1669,ch33,33,3H0011,1,5
34,1692728934,21.98,1.13,1297,ch34,34,3H0011,1,5
35,1692728934,24.69,6.65,1224,ch35,35,3H0011,1,5
36,1692728934,17.81,0.94,1240,ch36,36,3H0011,1,5
37,1692728934,22.26,0.88,1228,ch37,37,3H0011,1,5
38,1692728934,14.32,0.92,1205,ch38,38,3H0011,1,5
39,1692728934,17.4,0.91,1203,ch39,39,3H0011,1,5
40,1692728934,14.55,1.48,1235,ch40,40,3H0011,1,5
41,1692728934,14.6,0.97,1212,ch41,41,3H0011,1,5
42,1692728934,15.91,0.92,1220,ch42,42,3H0011,1,5
43,1692728934,19.65,0.84,1213,ch43,43,3H0011,1,5
44,1692728934,16.47,0.86,1227,ch44,44,3H0011,1,5
45,1692728934,22.51,0.83,1211,ch45,45,3H0011,1,5
46,1692728934,16.44,0.84,1726,ch46,46,3H0011,1,5
47,1692728934,17.48,0.83,1278,ch47,47,3H0011,1,5
48,1692728934,16.57,0.85,1238,ch48,48,3H0011,1,5
49,1692728934,20.61,0.82,1220,ch49,49,3H0011,1,5
50,1692728934,15.89,0.88,1216,ch50,50,3H0011,1,5
51,1692728934,21.2,3.16,1233,ch51,51,3H0011,1,5
52,1692728934,16.13,0.9,1216,ch52,52,3H0011,1,5
53,1692728934,18.67,0.84,1211,ch53,53,3H0011,1,5
54,1692728934,17.86,0.92,1211,ch54,54,3H0011,1,5
55,1692728934,16.18,0.87,1216,ch55,55,3H0011,1,5
56,1692728934,15.07,3.1,1226,ch56,56,3H0011,1,5
57,1692728934,17.99,0.95,1235,ch57,57,3H0011,1,5
58,1692728934,19.51,0.86,1226,ch58,58,3H0011,1,5
59,1692728934,18.83,0.83,1202,ch59,59,3H0011,1,5
60,1692728934,20.12,0.82,1231,ch60,60,3H0011,1,5
61,1692728934,22.29,0.85,1838,ch61,61,3H0011,1,5
62,1692728934,20.36,0.83,1295,ch62,62,3H0011,1,5
63,1692728934,20.33,0.84,1117,ch63,63,3H0011,1,5
0,1692738295,21.41,0.82,1222,ch00,0,3H0002,1,5
1,1692738295,16.98,0.9,1218,ch01,1,3H0002,1,5
2,1692738295,21.06,0.94,1222,ch02,2,3H0002,1,5
3,1692738295,17.06,0.84,1209,ch03,3,3H0002,1,5
4,1692738295,17.14,0.97,1210,ch04,4,3H0002,1,5
5,1692738295,16.45,0.86,1214,ch05,5,3H0002,1,5
6,1692738295,19.13,0.91,1212,ch06,6,3H0002,1,5
7,1692738295,15.31,0.97,1210,ch07,7,3H0002,1,5
8,1692738295,16.05,0.93,1215,ch08,8,3H0002,1,5
9,1692738295,21.36,0.91,1212,ch09,9,3H0002,1,5
10,1692738295,15.35,0.92,1215,ch10,10,3H0002,1,5
11,1692738295,17.61,0.88,1208,ch11,11,3H0002,1,5
12,1692738295,19.05,0.83,1217,ch12,12,3H0002,1,5
13,1692738295,17.24,0.84,1208,ch13,13,3H0002,1,5
14,1692738295,19.95,0.8,1206,ch14,14,3H0002,1,5
15,1692738295,17.36,0.83,1580,ch15,15,3H0002,1,5
16,1692738295,14.63,0.91,1275,ch16,16,3H0002,1,5
17,1692738295,18.06,0.82,1205,ch17,17,3H0002,1,5
18,1692738295,17.84,0.84,1205,ch18,18,3H0002,1,5
19,1692738295,20.5,0.92,1213,ch19,19,3H0002,1,5
20,1692738295,15.54,0.91,1202,ch20,20,3H0002,1,5
21,1692738295,17.74,0.84,1223,ch21,21,3H0002,1,5
22,1692738295,19.19,0.88,1157,ch22,22,3H0002,1,5
23,1692738295,17.47,0.88,1220,ch23,23,3H0002,1,5
24,1692738295,17.84,0.92,1225,ch24,24,3H0002,1,5
25,1692738295,22.11,0.97,1212,ch25,25,3H0002,1,5
26,1692738295,15.91,0.9,1214,ch26,26,3H0002,1,5
27,1692738295,18.16,0.91,1203,ch27,27,3H0002,1,5
28,1692738295,16.1,0.91,1622,ch28,28,3H0002,1,5
29,1692738295,19.33,0.86,1269,ch29,29,3H0002,1,5
30,1692738295,21.45,0.87,1225,ch30,30,3H0002,1,5
31,1692738295,20.41,0.84,1212,ch31,31,3H0002,1,5
32,1692738295,19.62,0.83,1210,ch32,32,3H0002,1,5
33,1692738295,17.15,0.83,1220,ch33,33,3H0002,1,5
34,1692738295,18.82,0.89,1207,ch34,34,3H0002,1,5
35,1692738295,15.74,0.91,1210,ch35,35,3H0002,1,5
36,1692738295,16.46,0.9,1217,ch36,36,3H0002,1,5
37,1692738295,17.68,0.87,1192,ch37,37,3H0002,1,5
38,1692738295,16.63,0.86,1208,ch38,38,3H0002,1,5
39,1692738295,17.74,0.9,1219,ch39,39,3H0002,1,5
40,1692738295,16.89,1.41,1222,ch40,40,3H0002,1,5
41,1692738295,14.55,0.95,1701,ch41,41,3H0002,1,5
42,1692738295,15.04,0.92,1289,ch42,42,3H0002,1,5
43,1692738295,16.04,0.86,1228,ch43,43,3H0002,1,5
44,1692738295,19.79,0.79,1202,ch44,44,3H0002,1,5
45,1692738295,15.66,0.91,1214,ch45,45,3H0002,1,5
46,1692738295,17.22,0.81,1209,ch46,46,3H0002,1,5
47,1692738295,19.23,0.86,1210,ch47,47,3H0002,1,5
48,1692738295,17.87,0.83,1217,ch48,48,3H0002,1,5
49,1692738295,17.3,0.86,1212,ch49,49,3H0002,1,5
50,1692738295,14.55,0.88,1211,ch50,50,3H0002,1,5
51,1692738295,17.52,0.93,1230,ch51,51,3H0002,1,5
52,1692738295,17.72,0.88,1211,ch52,52,3H0002,1,5
53,1692738295,17.88,0.81,1214,ch53,53,3H0002,1,5
54,1692738295,18.76,0.9,1232,ch54,54,3H0002,1,5
55,1692738295,18.09,0.88,1804,ch55,55,3H0002,1,5
56,1692738295,13.91,2.65,1286,ch56,56,3H0002,1,5
57,1692738295,15.16,1.02,1215,ch57,57,3H0002,1,5
58,1692738295,21.57,0.85,1218,ch58,58,3H0002,1,5
59,1692738295,20.83,0.83,1211,ch59,59,3H0002,1,5
60,1692738295,19.34,0.86,1221,ch60,60,3H0002,1,5
61,1692738295,16.21,0.86,1210,ch61,61,3H0002,1,5
62,1692738295,21.63,0.91,1213,ch62,62,3H0002,1,5
63,1692738295,19.62,0.87,1120,ch63,63,3H0002,1,5
0,1692738333,15.7,1,1199,ch00,0,3H0003,1,5
1,1692738333,13.39,0.93,1206,ch01,1,3H0003,1,5
2,1692738333,13.91,0.86,1212,ch02,2,3H0003,1,5
3,1692738333,16.06,0.91,1220,ch03,3,3H0003,1,5
4,1692738333,17.6,0.98,1218,ch04,4,3H0003,1,5
5,1692738333,21.79,0.92,1209,ch05,5,3H0003,1,5
6,1692738333,18.84,0.85,1214,ch06,6,3H0003,1,5
7,1692738333,19.85,0.92,1215,ch07,7,3H0003,1,5
8,1692738333,15.93,0.93,1219,ch08,8,3H0003,1,5
9,1692738333,18.88,0.84,1206,ch09,9,3H0003,1,5
10,1692738333,11.85,0.84,1212,ch10,10,3H0003,1,5
11,1692738333,15.69,0.95,1225,ch11,11,3H0003,1,5
12,1692738333,19.26,0.83,1219,ch12,12,3H0003,1,5
13,1692738333,20.85,0.84,1217,ch13,13,3H0003,1,5
14,1692738333,15.9,0.87,1218,ch14,14,3H0003,1,5
15,1692738333,18.02,0.81,1202,ch15,15,3H0003,1,5
16,1692738333,19.73,0.84,1225,ch16,16,3H0003,1,5
17,1692738333,17.71,0.94,1213,ch17,17,3H0003,1,5
18,1692738333,18.42,0.89,1219,ch18,18,3H0003,1,5
19,1692738333,18.18,0.95,1223,ch19,19,3H0003,1,5
20,1692738333,16.43,0.83,1221,ch20,20,3H0003,1,5
21,1692738333,15.34,0.93,1220,ch21,21,3H0003,1,5
22,1692738333,18.25,0.84,1206,ch22,22,3H0003,1,5
23,1692738333,19.07,0.89,1210,ch23,23,3H0003,1,5
24,1692738333,15.52,1.02,1214,ch24,24,3H0003,1,5
25,1692738333,15.3,0.95,1191,ch25,25,3H0003,1,5
26,1692738333,19.35,0.87,1610,ch26,26,3H0003,1,5
27,1692738333,15.99,0.93,1257,ch27,27,3H0003,1,5
28,1692738333,15.93,0.89,1209,ch28,28,3H0003,1,5
29,1692738333,16.01,0.9,1225,ch29,29,3H0003,1,5
30,1692738333,18.1,0.82,1208,ch30,30,3H0003,1,5
31,1692738333,19.42,0.87,1197,ch31,31,3H0003,1,5
32,1692738333,16.24,0.88,1225,ch32,32,3H0003,1,5
33,1692738333,19.21,0.88,1239,ch33,33,3H0003,1,5
34,1692738333,16.28,0.93,1232,ch34,34,3H0003,1,5
35,1692738333,19.83,0.88,1204,ch35,35,3H0003,1,5
36,1692738333,17.02,0.85,1224,ch36,36,3H0003,1,5
37,1692738333,11.13,0.82,1215,ch37,37,3H0003,1,5
38,1692738333,16.29,0.89,1231,ch38,38,3H0003,1,5
39,1692738333,18.43,0.89,1685,ch39,39,3H0003,1,5
40,1692738333,16.82,1.64,1276,ch40,40,3H0003,1,5
41,1692738333,20.23,0.91,1231,ch41,41,3H0003,1,5
42,1692738333,17.08,0.87,1212,ch42,42,3H0003,1,5
43,1692738333,19.25,0.84,1232,ch43,43,3H0003,1,5
44,1692738333,18.28,0.84,1227,ch44,44,3H0003,1,5
45,1692738333,17,0.83,1235,ch45,45,3H0003,1,5
46,1692738333,20.59,0.81,1216,ch46,46,3H0003,1,5
47,1692738333,16.76,0.84,1229,ch47,47,3H0003,1,5
48,1692738333,14.15,0.87,1225,ch48,48,3H0003,1,5
49,1692738333,18.67,0.86,1216,ch49,49,3H0003,1,5
50,1692738333,15,0.94,1235,ch50,50,3H0003,1,5
51,1692738333,16.82,0.86,1231,ch51,51,3H0003,1,5
52,1692738333,14.78,0.94,1216,ch52,52,3H0003,1,5
53,1692738333,18.66,0.91,1750,ch53,53,3H0003,1,5
54,1692738333,17.88,0.86,1303,ch54,54,3H0003,1,5
55,1692738333,19.51,0.88,1231,ch55,55,3H0003,1,5
56,1692738333,18.13,2.6,1238,ch56,56,3H0003,1,5
57,1692738333,20.77,0.93,1236,ch57,57,3H0003,1,5
58,1692738333,15.89,0.97,1232,ch58,58,3H0003,1,5
59,1692738333,17.91,0.86,1220,ch59,59,3H0003,1,5
60,1692738333,13.39,0.95,1226,ch60,60,3H0003,1,5
61,1692738333,15.88,0.93,1215,ch61,61,3H0003,1,5
62,1692738333,17.13,1.1,1220,ch62,62,3H0003,1,5
63,1692738333,20,0.83,1116,ch63,63,3H0003,1,5
0,1692738370,18.51,0.86,1201,ch00,0,3H0004,1,5
1,1692738370,17.97,0.93,1216,ch01,1,3H0004,1,5
2,1692738370,18.86,0.84,1217,ch02,2,3H0004,1,5
3,1692738370,20.74,0.87,1224,ch03,3,3H0004,1,5
4,1692738370,18.99,0.99,1222,ch04,4,3H0004,1,5
5,1692738370,18.43,0.96,1204,ch05,5,3H0004,1,5
6,1692738370,16.78,0.89,1215,ch06,6,3H0004,1,5
7,1692738370,15.45,0.98,1220,ch07,7,3H0004,1,5
8,1692738370,16.56,0.9,1222,ch08,8,3H0004,1,5
9,1692738370,18.81,0.89,1220,ch09,9,3H0004,1,5
10,1692738370,19.9,0.81,1200,ch10,10,3H0004,1,5
11,1692738370,19.77,0.88,1210,ch11,11,3H0004,1,5
12,1692738370,16.75,0.93,1218,ch12,12,3H0004,1,5
13,1692738370,17.12,0.83,1223,ch13,13,3H0004,1,5
14,1692738370,15.1,0.89,1227,ch14,14,3H0004,1,5
15,1692738370,19.22,0.82,1219,ch15,15,3H0004,1,5
16,1692738370,15.57,0.89,1217,ch16,16,3H0004,1,5
17,1692738370,20.06,0.82,1218,ch17,17,3H0004,1,5
18,1692738370,20.93,1.15,1207,ch18,18,3H0004,1,5
19,1692738370,16.03,1.07,1215,ch19,19,3H0004,1,5
20,1692738370,18.05,0.92,1224,ch20,20,3H0004,1,5
21,1692738370,16.88,0.83,1227,ch21,21,3H0004,1,5
22,1692738370,15.97,0.87,1216,ch22,22,3H0004,1,5
23,1692738370,18.46,0.91,1218,ch23,23,3H0004,1,5
24,1692738370,19.42,0.87,1637,ch24,24,3H0004,1,5
25,1692738370,18.82,0.9,1274,ch25,25,3H0004,1,5
26,1692738370,19.87,0.94,1212,ch26,26,3H0004,1,5
27,1692738370,16.27,0.88,1218,ch27,27,3H0004,1,5
28,1692738370,16.19,0.87,1216,ch28,28,3H0004,1,5
29,1692738370,15.79,0.96,1221,ch29,29,3H0004,1,5
30,1692738370,19.22,0.87,1207,ch30,30,3H0004,1,5
31,1692738370,20.18,0.89,1211,ch31,31,3H0004,1,5
32,1692738370,17.11,0.81,1220,ch32,32,3H0004,1,5
33,1692738370,15.29,0.9,1218,ch33,33,3H0004,1,5
34,1692738370,19,1.05,1220,ch34,34,3H0004,1,5
35,1692738370,17.77,0.89,1180,ch35,35,3H0004,1,5
36,1692738370,21.06,0.88,1222,ch36,36,3H0004,1,5
37,1692738370,20.26,0.84,1672,ch37,37,3H0004,1,5
38,1692738370,19.08,0.85,1301,ch38,38,3H0004,1,5
39,1692738370,19.27,0.91,1185,ch39,39,3H0004,1,5
40,1692738370,13.91,1.55,1220,ch40,40,3H0004,1,5
41,1692738370,16.03,0.88,1221,ch41,41,3H0004,1,5
42,1692738370,15.5,0.92,1217,ch42,42,3H0004,1,5
43,1692738370,20.81,0.83,1223,ch43,43,3H0004,1,5
44,1692738370,20.08,0.84,1222,ch44,44,3H0004,1,5
45,1692738370,17.63,0.82,1228,ch45,45,3H0004,1,5
46,1692738370,12.5,0.84,1217,ch46,46,3H0004,1,5
47,1692738370,18.91,0.81,1218,ch47,47,3H0004,1,5
48,1692738370,14.88,1,1202,ch48,48,3H0004,1,5
49,1692738370,16.76,0.92,1218,ch49,49,3H0004,1,5
50,1692738370,16.63,0.86,1740,ch50,50,3H0004,1,5
51,1692738370,16.99,0.84,1299,ch51,51,3H0004,1,5
52,1692738370,17.53,0.89,1233,ch52,52,3H0004,1,5
53,1692738370,15.21,0.93,1228,ch53,53,3H0004,1,5
54,1692738370,21.12,0.93,1217,ch54,54,3H0004,1,5
55,1692738370,16.15,0.88,1217,ch55,55,3H0004,1,5
56,1692738370,18.4,4.78,1219,ch56,56,3H0004,1,5
57,1692738370,16.33,1.03,1201,ch57,57,3H0004,1,5
58,1692738370,18.56,0.96,1218,ch58,58,3H0004,1,5
59,1692738370,21.32,0.85,1217,ch59,59,3H0004,1,5
60,1692738370,20.57,0.85,1228,ch60,60,3H0004,1,5
61,1692738370,18.85,0.87,1225,ch61,61,3H0004,1,5
62,1692738370,17.88,0.89,1231,ch62,62,3H0004,1,5
63,1692738370,19.96,0.83,1121,ch63,63,3H0004,1,5
0,1692738403,18.49,0.84,1226,ch00,0,3H0004,1,5
1,1692738403,17.93,0.94,1207,ch01,1,3H0004,1,5
2,1692738403,18.83,0.85,1210,ch02,2,3H0004,1,5
3,1692738403,20.72,0.87,1226,ch03,3,3H0004,1,5
4,1692738403,18.97,1.06,1229,ch04,4,3H0004,1,5
5,1692738403,18.42,0.89,1220,ch05,5,3H0004,1,5
6,1692738403,16.74,0.91,1218,ch06,6,3H0004,1,5
7,1692738403,15.44,1.15,1220,ch07,7,3H0004,1,5
8,1692738403,16.55,0.88,1207,ch08,8,3H0004,1,5
9,1692738403,18.76,0.87,1211,ch09,9,3H0004,1,5
10,1692738403,19.9,0.84,1206,ch10,10,3H0004,1,5
11,1692738403,19.73,0.83,1224,ch11,11,3H0004,1,5
12,1692738403,16.79,0.9,1208,ch12,12,3H0004,1,5
13,1692738403,17.11,0.81,1220,ch13,13,3H0004,1,5
14,1692738403,15.11,0.91,1220,ch14,14,3H0004,1,5
15,1692738403,19.16,0.81,1221,ch15,15,3H0004,1,5
16,1692738403,15.56,0.87,1215,ch16,16,3H0004,1,5
17,1692738403,20.08,0.81,1207,ch17,17,3H0004,1,5
18,1692738403,20.94,0.83,1221,ch18,18,3H0004,1,5
19,1692738403,16.05,0.87,1588,ch19,19,3H0004,1,5
20,1692738403,18,0.85,1266,ch20,20,3H0004,1,5
21,1692738403,16.87,0.87,1216,ch21,21,3H0004,1,5
22,1692738403,15.95,0.92,1210,ch22,22,3H0004,1,5
23,1692738403,18.5,0.88,1219,ch23,23,3H0004,1,5
24,1692738403,19.45,0.88,1203,ch24,24,3H0004,1,5
25,1692738403,18.86,0.88,1213,ch25,25,3H0004,1,5
26,1692738403,19.9,0.89,1157,ch26,26,3H0004,1,5
27,1692738403,16.33,0.87,1224,ch27,27,3H0004,1,5
28,1692738403,16.22,0.88,1221,ch28,28,3H0004,1,5
29,1692738403,15.77,0.9,1222,ch29,29,3H0004,1,5
30,1692738403,19.22,0.87,1224,ch30,30,3H0004,1,5
31,1692738403,20.1,0.83,1222,ch31,31,3H0004,1,5
32,1692738403,17.09,0.88,1636,ch32,32,3H0004,1,5
33,1692738403,15.26,0.92,1271,ch33,33,3H0004,1,5
34,1692738403,18.97,0.91,1214,ch34,34,3H0004,1,5
35,1692738403,17.76,0.86,1214,ch35,35,3H0004,1,5
36,1692738403,21.02,0.83,1222,ch36,36,3H0004,1,5
37,1692738403,20.29,0.84,1223,ch37,37,3H0004,1,5
38,1692738403,19.07,0.87,1224,ch38,38,3H0004,1,5
39,1692738403,19.35,0.87,1217,ch39,39,3H0004,1,5
40,1692738403,13.82,1.56,1220,ch40,40,3H0004,1,5
41,1692738403,15.96,0.88,1219,ch41,41,3H0004,1,5
42,1692738403,15.54,0.92,1207,ch42,42,3H0004,1,5
43,1692738403,20.82,0.84,1208,ch43,43,3H0004,1,5
